EmpID,Work_Date,Clock_Time,Attendance_Event,Exception_Type
2394,2025-01-08,06:14,Clock In,No Exception
2394,2025-01-08,15:02,Clock Out,No Exception
2394,2025-01-09,09:44,Clock In,No Exception
2394,2025-01-09,19:39,Clock Out,No Exception
2394,2025-01-10,08:53,Clock In,No Exception
2394,2025-01-10,16:25,Clock Out,No Exception
2394,2025-01-12,06:58,Clock In,No Exception
2394,2025-01-12,14:35,Clock Out,No Exception
2394,2025-01-13,09:58,Clock In,No Exception
2394,2025-01-13,19:50,Clock Out,No Exception
2394,2025-01-14,07:18,Clock In,No Exception
2394,2025-01-14,15:05,Clock Out,No Exception
2394,2025-01-15,07:14,Clock In,No Exception
2394,2025-01-15,16:45,Clock Out,No Exception
2394,2025-01-16,08:38,Clock In,No Exception
2394,2025-01-16,16:38,Clock Out,No Exception
2394,2025-01-17,08:29,Clock In,No Exception
2394,2025-01-17,17:36,Clock Out,No Exception
2394,2025-01-18,08:14,Clock In,No Exception
2394,2025-01-18,15:51,Clock Out,No Exception
2394,2025-01-20,07:25,Clock In,No Exception
2394,2025-01-20,15:29,Clock Out,No Exception
2394,2025-01-21,09:05,Clock In,No Exception
2394,2025-01-21,17:32,Clock Out,No Exception
2394,2025-01-22,06:00,Clock In,No Exception
2394,2025-01-22,15:53,Clock Out,No Exception
2394,2025-01-23,09:53,Clock In,No Exception
2394,2025-01-23,19:18,Clock Out,No Exception
2394,2025-01-24,09:43,Clock In,No Exception
2394,2025-01-24,18:35,Clock Out,No Exception
2394,2025-01-27,08:18,Clock In,No Exception
2394,2025-01-27,17:27,Clock Out,No Exception
2394,2025-01-28,06:05,Clock In,No Exception
2394,2025-01-28,15:50,Clock Out,No Exception
2394,2025-01-29,07:39,Clock In,No Exception
2394,2025-01-29,16:18,Clock Out,No Exception
2394,2025-01-30,06:41,Clock In,No Exception
2394,2025-01-30,15:30,Clock Out,No Exception
2394,2025-01-31,08:36,Clock In,No Exception
2394,2025-01-31,17:59,Clock Out,No Exception
2394,2025-02-03,06:55,Clock In,No Exception
2394,2025-02-03,16:20,Clock Out,No Exception
2394,2025-02-04,06:26,Clock In,No Exception
2394,2025-02-04,15:23,Clock Out,No Exception
2394,2025-02-05,09:51,Clock In,No Exception
2394,2025-02-05,17:26,Clock Out,No Exception
2394,2025-02-06,08:24,Clock In,No Exception
2394,2025-02-06,17:14,Clock Out,No Exception
2394,2025-02-07,07:32,Clock In,No Exception
2394,2025-02-07,16:31,Clock Out,No Exception
2394,2025-02-10,06:41,Clock In,No Exception
2394,2025-02-10,14:38,Clock Out,No Exception
2394,2025-02-11,06:42,Clock In,No Exception
2394,2025-02-11,15:49,Clock Out,No Exception
2394,2025-02-12,07:12,Clock In,No Exception
2394,2025-02-12,16:22,Clock Out,No Exception
2394,2025-02-13,08:12,Clock In,No Exception
2394,2025-02-13,17:56,Clock Out,No Exception
2394,2025-02-14,06:44,Clock In,No Exception
2394,2025-02-14,16:19,Clock Out,No Exception
2394,2025-02-16,08:36,Clock In,No Exception
2394,2025-02-16,17:01,Clock Out,No Exception
2394,2025-02-17,06:44,Clock In,No Exception
2394,2025-02-17,15:01,Clock Out,No Exception
2394,2025-02-18,07:05,Clock In,No Exception
2394,2025-02-18,16:34,Clock Out,No Exception
2394,2025-02-19,06:13,Clock In,No Exception
2394,2025-02-19,14:24,Clock Out,No Exception
2394,2025-02-20,09:06,Clock In,No Exception
2394,2025-02-20,17:43,Clock Out,No Exception
2394,2025-02-21,07:50,Clock In,No Exception
2394,2025-02-21,16:08,Clock Out,No Exception
2394,2025-02-22,07:45,Clock In,No Exception
2394,2025-02-22,17:26,Clock Out,No Exception
2394,2025-02-24,08:43,Clock In,No Exception
2394,2025-02-24,16:50,Clock Out,No Exception
2394,2025-02-25,09:03,Clock In,No Exception
2394,2025-02-25,16:35,Clock Out,No Exception
2394,2025-02-26,08:32,Clock In,No Exception
2394,2025-02-26,18:08,Clock Out,No Exception
2394,2025-02-27,08:12,Clock In,No Exception
2394,2025-02-27,17:25,Clock Out,No Exception
2394,2025-02-28,07:26,Clock In,No Exception
2394,2025-02-28,16:41,Clock Out,No Exception
2394,2025-03-01,07:28,Clock In,No Exception
2394,2025-03-01,17:07,Clock Out,No Exception
2434,2025-01-01,08:52,Clock In,No Exception
2434,2025-01-01,17:14,Clock Out,No Exception
2434,2025-01-02,06:55,Clock In,No Exception
2434,2025-01-02,16:16,Clock Out,No Exception
2434,2025-01-03,06:57,Clock In,No Exception
2434,2025-01-03,15:06,Clock Out,No Exception
2434,2025-01-04,09:14,Clock In,No Exception
2434,2025-01-04,18:42,Clock Out,No Exception
2434,2025-01-06,07:33,Clock In,No Exception
2434,2025-01-06,16:12,Clock Out,No Exception
2434,2025-01-07,07:00,Clock In,No Exception
2434,2025-01-07,15:51,Clock Out,No Exception
2434,2025-01-08,07:33,Clock In,No Exception
2434,2025-01-08,15:27,Clock Out,No Exception
2434,2025-01-09,06:32,Clock In,No Exception
2434,2025-01-09,14:58,Clock Out,No Exception
2434,2025-01-10,06:35,Clock In,No Exception
2434,2025-01-10,16:01,Clock Out,No Exception
2434,2025-01-11,07:31,Clock In,No Exception
2434,2025-01-11,16:01,Clock Out,No Exception
2434,2025-01-12,09:18,Clock In,No Exception
2434,2025-01-12,17:31,Clock Out,No Exception
2434,2025-01-13,06:01,Clock In,No Exception
2434,2025-01-13,14:17,Clock Out,No Exception
2434,2025-01-14,09:56,Clock In,No Exception
2434,2025-01-14,18:56,Clock Out,No Exception
2434,2025-01-15,06:53,Clock In,No Exception
2434,2025-01-15,14:23,Clock Out,No Exception
2434,2025-01-16,06:38,Clock In,No Exception
2434,2025-01-16,14:22,Clock Out,No Exception
2434,2025-01-17,09:06,Clock In,No Exception
2434,2025-01-17,17:20,Clock Out,No Exception
2434,2025-01-20,06:22,Clock In,No Exception
2434,2025-01-20,14:17,Clock Out,No Exception
2434,2025-01-21,07:43,Clock In,No Exception
2434,2025-01-21,15:23,Clock Out,No Exception
2434,2025-01-22,06:56,Clock In,No Exception
2434,2025-01-22,16:05,Clock Out,No Exception
2434,2025-01-23,07:21,Clock In,No Exception
2434,2025-01-23,16:15,Clock Out,No Exception
2434,2025-01-24,08:47,Clock In,No Exception
2434,2025-01-24,16:38,Clock Out,No Exception
2434,2025-01-26,07:54,Clock In,No Exception
2434,2025-01-26,15:46,Clock Out,No Exception
2434,2025-01-27,09:54,Clock In,No Exception
2434,2025-01-27,19:07,Clock Out,No Exception
2434,2025-01-28,07:43,Clock In,No Exception
2434,2025-01-28,15:55,Clock Out,No Exception
2434,2025-01-29,06:44,Clock In,No Exception
2434,2025-01-29,14:58,Clock Out,No Exception
2434,2025-01-30,08:34,Clock In,No Exception
2434,2025-01-30,16:10,Clock Out,No Exception
2434,2025-01-31,07:50,Clock In,No Exception
2434,2025-01-31,16:13,Clock Out,No Exception
2434,2025-02-01,06:45,Clock In,No Exception
2434,2025-02-01,15:16,Clock Out,No Exception
2434,2025-02-03,07:38,Clock In,No Exception
2434,2025-02-03,17:06,Clock Out,No Exception
2434,2025-02-04,07:53,Clock In,No Exception
2434,2025-02-04,16:58,Clock Out,No Exception
2434,2025-02-05,09:27,Clock In,No Exception
2434,2025-02-05,18:36,Clock Out,No Exception
2434,2025-02-06,08:28,Clock In,No Exception
2434,2025-02-06,17:18,Clock Out,No Exception
2434,2025-02-07,09:44,Clock In,No Exception
2434,2025-02-07,18:31,Clock Out,No Exception
2434,2025-02-10,08:28,Clock In,No Exception
2434,2025-02-10,17:10,Clock Out,No Exception
2434,2025-02-11,07:18,Clock In,No Exception
2434,2025-02-11,16:10,Clock Out,No Exception
2434,2025-02-12,08:18,Clock In,No Exception
2434,2025-02-12,16:48,Clock Out,No Exception
2434,2025-02-13,07:52,Clock In,No Exception
2434,2025-02-13,17:24,Clock Out,No Exception
2434,2025-02-14,06:57,Clock In,No Exception
2434,2025-02-14,15:47,Clock Out,No Exception
2434,2025-02-15,09:46,Clock In,No Exception
2434,2025-02-15,17:21,Clock Out,No Exception
2434,2025-02-17,07:06,Clock In,No Exception
2434,2025-02-17,15:23,Clock Out,No Exception
2434,2025-02-18,06:29,Clock In,No Exception
2434,2025-02-18,16:17,Clock Out,No Exception
2434,2025-02-19,06:09,Clock In,No Exception
2434,2025-02-19,14:26,Clock Out,No Exception
2434,2025-02-20,09:39,Clock In,No Exception
2434,2025-02-20,17:16,Clock Out,No Exception
2434,2025-02-21,07:39,Clock In,No Exception
2434,2025-02-21,15:52,Clock Out,No Exception
2434,2025-02-24,07:56,Clock In,No Exception
2434,2025-02-24,16:07,Clock Out,No Exception
2434,2025-02-25,06:20,Clock In,No Exception
2434,2025-02-25,16:11,Clock Out,No Exception
2434,2025-02-26,07:10,Clock In,No Exception
2434,2025-02-26,16:03,Clock Out,No Exception
2434,2025-02-27,09:53,Clock In,No Exception
2434,2025-02-27,17:56,Clock Out,No Exception
2434,2025-02-28,06:02,Clock In,No Exception
2434,2025-02-28,15:20,Clock Out,No Exception
3728,2025-01-01,06:46,Clock In,No Exception
3728,2025-01-01,16:19,Clock Out,No Exception
3728,2025-01-02,07:42,Clock In,No Exception
3728,2025-01-02,17:33,Clock Out,No Exception
3728,2025-01-03,06:54,Clock In,No Exception
3728,2025-01-03,16:08,Clock Out,No Exception
3728,2025-01-06,07:23,Clock In,No Exception
3728,2025-01-06,16:20,Clock Out,No Exception
3728,2025-01-07,08:04,Clock In,No Exception
3728,2025-01-07,16:32,Clock Out,No Exception
3728,2025-01-08,06:10,Clock In,No Exception
3728,2025-01-08,16:00,Clock Out,No Exception
3728,2025-01-09,08:09,Clock In,No Exception
3728,2025-01-09,17:30,Clock Out,No Exception
3728,2025-01-10,07:25,Clock In,No Exception
3728,2025-01-10,15:51,Clock Out,No Exception
3728,2025-01-13,08:29,Clock In,No Exception
3728,2025-01-13,17:39,Clock Out,No Exception
3728,2025-01-14,07:38,Clock In,No Exception
3728,2025-01-14,15:42,Clock Out,No Exception
3728,2025-01-15,06:50,Clock In,No Exception
3728,2025-01-15,16:37,Clock Out,No Exception
3728,2025-01-16,09:30,Clock In,No Exception
3728,2025-01-16,18:17,Clock Out,No Exception
3728,2025-01-17,09:13,Clock In,No Exception
3728,2025-01-17,18:44,Clock Out,No Exception
3728,2025-01-20,09:29,Clock In,No Exception
3728,2025-01-20,18:31,Clock Out,No Exception
3728,2025-01-21,06:38,Clock In,No Exception
3728,2025-01-21,16:19,Clock Out,No Exception
3728,2025-01-22,07:08,Clock In,No Exception
3728,2025-01-22,16:03,Clock Out,No Exception
3728,2025-01-23,07:03,Clock In,No Exception
3728,2025-01-23,16:10,Clock Out,No Exception
3728,2025-01-24,08:23,Clock In,No Exception
3728,2025-01-24,16:36,Clock Out,No Exception
3728,2025-01-27,09:21,Clock In,No Exception
3728,2025-01-27,16:53,Clock Out,No Exception
3728,2025-01-28,07:25,Clock In,No Exception
3728,2025-01-28,16:59,Clock Out,No Exception
3728,2025-01-29,06:45,Clock In,No Exception
3728,2025-01-29,15:43,Clock Out,No Exception
3728,2025-01-30,07:35,Clock In,No Exception
3728,2025-01-30,16:48,Clock Out,No Exception
3728,2025-01-31,06:41,Clock In,No Exception
3728,2025-01-31,14:41,Clock Out,No Exception
3728,2025-02-03,09:01,Clock In,No Exception
3728,2025-02-03,18:21,Clock Out,No Exception
3728,2025-02-04,06:32,Clock In,No Exception
3728,2025-02-04,14:36,Clock Out,No Exception
3728,2025-02-05,07:41,Clock In,No Exception
3728,2025-02-05,16:37,Clock Out,No Exception
3728,2025-02-06,08:07,Clock In,No Exception
3728,2025-02-06,16:05,Clock Out,No Exception
3728,2025-02-07,07:30,Clock In,No Exception
3728,2025-02-07,17:19,Clock Out,No Exception
3728,2025-02-09,06:59,Clock In,No Exception
3728,2025-02-09,16:29,Clock Out,No Exception
3728,2025-02-10,07:12,Clock In,No Exception
3728,2025-02-10,16:08,Clock Out,No Exception
3728,2025-02-11,09:47,Clock In,No Exception
3728,2025-02-11,18:11,Clock Out,No Exception
3728,2025-02-12,07:01,Clock In,No Exception
3728,2025-02-12,16:51,Clock Out,No Exception
3728,2025-02-13,09:08,Clock In,No Exception
3728,2025-02-13,17:07,Clock Out,No Exception
3728,2025-02-14,07:07,Clock In,No Exception
3728,2025-02-14,15:05,Clock Out,Missing Clock Out
3728,2025-02-16,08:58,Clock In,No Exception
3728,2025-02-16,17:23,Clock Out,No Exception
3728,2025-02-17,08:45,Clock In,No Exception
3728,2025-02-17,16:42,Clock Out,No Exception
3728,2025-02-18,09:09,Clock In,No Exception
3728,2025-02-18,17:43,Clock Out,No Exception
3728,2025-02-19,08:37,Clock In,No Exception
3728,2025-02-19,18:06,Clock Out,No Exception
3728,2025-02-20,09:25,Clock In,No Exception
3728,2025-02-20,17:59,Clock Out,No Exception
3728,2025-02-21,09:18,Clock In,No Exception
3728,2025-02-21,17:51,Clock Out,No Exception
3728,2025-02-24,06:41,Clock In,No Exception
3728,2025-02-24,16:32,Clock Out,No Exception
3728,2025-02-25,06:32,Clock In,No Exception
3728,2025-02-25,14:39,Clock Out,No Exception
3728,2025-02-26,08:17,Clock In,No Exception
3728,2025-02-26,16:58,Clock Out,No Exception
3728,2025-02-27,06:36,Clock In,No Exception
3728,2025-02-27,15:20,Clock Out,No Exception
3728,2025-02-28,09:37,Clock In,No Exception
3728,2025-02-28,17:41,Clock Out,No Exception
2759,2025-01-01,09:13,Clock In,No Exception
2759,2025-01-01,19:03,Clock Out,No Exception
2759,2025-01-02,08:52,Clock In,No Exception
2759,2025-01-02,17:06,Clock Out,No Exception
2759,2025-01-03,06:12,Clock In,No Exception
2759,2025-01-03,14:04,Clock Out,No Exception
2759,2025-01-06,06:57,Clock In,No Exception
2759,2025-01-06,15:29,Clock Out,No Exception
2759,2025-01-07,08:45,Clock In,No Exception
2759,2025-01-07,18:30,Clock Out,No Exception
2759,2025-01-08,07:55,Clock In,No Exception
2759,2025-01-08,17:09,Clock Out,No Exception
2759,2025-01-09,09:16,Clock In,No Exception
2759,2025-01-09,18:03,Clock Out,No Exception
2759,2025-01-10,08:43,Clock In,No Exception
2759,2025-01-10,16:53,Clock Out,No Exception
2759,2025-01-11,06:09,Clock In,No Exception
2759,2025-01-11,14:34,Clock Out,No Exception
2759,2025-01-13,06:20,Clock In,No Exception
2759,2025-01-13,15:06,Clock Out,No Exception
2759,2025-01-14,07:24,Clock In,No Exception
2759,2025-01-14,15:55,Clock Out,No Exception
2759,2025-01-15,08:08,Clock In,No Exception
2759,2025-01-15,16:45,Clock Out,No Exception
2759,2025-01-16,06:29,Clock In,No Exception
2759,2025-01-16,15:16,Clock Out,No Exception
2759,2025-01-17,06:24,Clock In,No Exception
2759,2025-01-17,15:30,Clock Out,Missing Clock Out
2759,2025-01-20,09:08,Clock In,No Exception
2759,2025-01-20,17:37,Clock Out,No Exception
2759,2025-01-21,07:58,Clock In,No Exception
2759,2025-01-21,16:43,Clock Out,No Exception
2759,2025-01-22,07:34,Clock In,No Exception
2759,2025-01-22,16:25,Clock Out,No Exception
2759,2025-01-23,07:51,Clock In,No Exception
2759,2025-01-23,16:32,Clock Out,No Exception
2759,2025-01-24,06:50,Clock In,No Exception
2759,2025-01-24,16:45,Clock Out,No Exception
2759,2025-01-26,07:04,Clock In,No Exception
2759,2025-01-26,16:34,Clock Out,No Exception
2759,2025-01-27,08:15,Clock In,No Exception
2759,2025-01-27,15:58,Clock Out,No Exception
2759,2025-01-28,06:23,Clock In,No Exception
2759,2025-01-28,14:53,Clock Out,No Exception
2759,2025-01-29,08:34,Clock In,No Exception
2759,2025-01-29,18:31,Clock Out,No Exception
2759,2025-01-30,09:12,Clock In,No Exception
2759,2025-01-30,17:25,Clock Out,No Exception
2759,2025-01-31,08:18,Clock In,No Exception
2759,2025-01-31,18:13,Clock Out,No Exception
2759,2025-02-03,08:46,Clock In,No Exception
2759,2025-02-03,17:18,Clock Out,No Exception
2759,2025-02-04,08:19,Clock In,No Exception
2759,2025-02-04,16:58,Clock Out,No Exception
2759,2025-02-05,08:07,Clock In,No Exception
2759,2025-02-05,15:50,Clock Out,No Exception
2759,2025-02-06,07:22,Clock In,No Exception
2759,2025-02-06,15:57,Clock Out,No Exception
2759,2025-02-07,07:43,Clock In,No Exception
2759,2025-02-07,16:15,Clock Out,No Exception
2759,2025-02-08,06:25,Clock In,No Exception
2759,2025-02-08,15:10,Clock Out,No Exception
2759,2025-02-10,07:43,Clock In,No Exception
2759,2025-02-10,15:43,Clock Out,No Exception
2759,2025-02-11,06:28,Clock In,No Exception
2759,2025-02-11,16:07,Clock Out,No Exception
2759,2025-02-12,06:18,Clock In,No Exception
2759,2025-02-12,14:35,Clock Out,No Exception
2759,2025-02-13,08:24,Clock In,No Exception
2759,2025-02-13,18:16,Clock Out,No Exception
2759,2025-02-14,07:53,Clock In,No Exception
2759,2025-02-14,17:53,Clock Out,No Exception
2759,2025-02-16,08:10,Clock In,No Exception
2759,2025-02-16,17:06,Clock Out,No Exception
2759,2025-02-17,07:19,Clock In,No Exception
2759,2025-02-17,16:57,Clock Out,No Exception
2759,2025-02-18,07:52,Clock In,No Exception
2759,2025-02-18,16:50,Clock Out,No Exception
2759,2025-02-19,09:03,Clock In,No Exception
2759,2025-02-19,18:51,Clock Out,No Exception
2759,2025-02-20,06:25,Clock In,No Exception
2759,2025-02-20,14:24,Clock Out,No Exception
2759,2025-02-21,09:18,Clock In,No Exception
2759,2025-02-21,18:16,Clock Out,No Exception
2759,2025-02-23,08:08,Clock In,No Exception
2759,2025-02-23,16:51,Clock Out,No Exception
2759,2025-02-24,07:52,Clock In,No Exception
2759,2025-02-24,16:04,Clock Out,No Exception
2759,2025-02-25,09:13,Clock In,No Exception
2759,2025-02-25,18:35,Clock Out,No Exception
2759,2025-02-26,07:39,Clock In,No Exception
2759,2025-02-26,16:11,Clock Out,No Exception
2759,2025-02-27,06:30,Clock In,No Exception
2759,2025-02-27,14:09,Clock Out,No Exception
2759,2025-02-28,09:40,Clock In,No Exception
2759,2025-02-28,17:16,Clock Out,No Exception
2760,2025-01-01,09:16,Clock In,No Exception
2760,2025-01-01,16:59,Clock Out,No Exception
2760,2025-01-02,06:15,Clock In,No Exception
2760,2025-01-02,15:05,Clock Out,No Exception
2760,2025-01-03,09:18,Clock In,No Exception
2760,2025-01-03,17:20,Clock Out,No Exception
2760,2025-01-06,07:50,Clock In,No Exception
2760,2025-01-06,17:41,Clock Out,No Exception
2760,2025-01-07,08:53,Clock In,No Exception
2760,2025-01-07,16:41,Clock Out,No Exception
2760,2025-01-08,07:38,Clock In,No Exception
2760,2025-01-08,15:38,Clock Out,No Exception
2760,2025-01-09,07:21,Clock In,No Exception
2760,2025-01-09,16:59,Clock Out,No Exception
2760,2025-01-10,06:17,Clock In,No Exception
2760,2025-01-10,16:03,Clock Out,No Exception
2760,2025-01-11,09:28,Clock In,No Exception
2760,2025-01-11,17:58,Clock Out,No Exception
2760,2025-01-13,06:20,Clock In,No Exception
2760,2025-01-13,14:51,Clock Out,No Exception
2760,2025-01-14,07:05,Clock In,No Exception
2760,2025-01-14,16:18,Clock Out,No Exception
2760,2025-01-15,06:03,Clock In,No Exception
2760,2025-01-15,14:31,Clock Out,No Exception
2760,2025-01-16,09:37,Clock In,No Exception
2760,2025-01-16,18:49,Clock Out,No Exception
2760,2025-01-17,07:04,Clock In,No Exception
2760,2025-01-17,15:01,Clock Out,No Exception
2760,2025-01-20,07:18,Clock In,No Exception
2760,2025-01-20,15:33,Clock Out,No Exception
2760,2025-01-21,08:10,Clock In,No Exception
2760,2025-01-21,16:37,Clock Out,No Exception
2760,2025-01-22,06:45,Clock In,No Exception
2760,2025-01-22,15:02,Clock Out,No Exception
2760,2025-01-23,07:50,Clock In,No Exception
2760,2025-01-23,16:54,Clock Out,No Exception
2760,2025-01-24,08:30,Clock In,No Exception
2760,2025-01-24,16:39,Clock Out,No Exception
2760,2025-01-25,08:27,Clock In,Missing Clock Out
2760,2025-01-25,17:06,Clock Out,No Exception
2760,2025-01-27,08:36,Clock In,No Exception
2760,2025-01-27,16:26,Clock Out,No Exception
2760,2025-01-28,07:26,Clock In,No Exception
2760,2025-01-28,15:00,Clock Out,No Exception
2760,2025-01-29,09:45,Clock In,No Exception
2760,2025-01-29,18:04,Clock Out,No Exception
2760,2025-01-30,08:18,Clock In,No Exception
2760,2025-01-30,18:03,Clock Out,No Exception
2760,2025-01-31,08:44,Clock In,No Exception
2760,2025-01-31,17:08,Clock Out,No Exception
2760,2025-02-01,07:25,Clock In,No Exception
2760,2025-02-01,15:46,Clock Out,No Exception
2760,2025-02-03,07:36,Clock In,No Exception
2760,2025-02-03,15:45,Clock Out,No Exception
2760,2025-02-04,08:58,Clock In,No Exception
2760,2025-02-04,18:52,Clock Out,No Exception
2760,2025-02-05,09:05,Clock In,No Exception
2760,2025-02-05,17:40,Clock Out,No Exception
2760,2025-02-06,09:50,Clock In,No Exception
2760,2025-02-06,17:20,Clock Out,No Exception
2760,2025-02-07,06:40,Clock In,No Exception
2760,2025-02-07,16:25,Clock Out,No Exception
2760,2025-02-09,08:02,Clock In,No Exception
2760,2025-02-09,15:45,Clock Out,No Exception
2760,2025-02-10,06:01,Clock In,No Exception
2760,2025-02-10,15:58,Clock Out,No Exception
2760,2025-02-11,08:24,Clock In,No Exception
2760,2025-02-11,17:50,Clock Out,No Exception
2760,2025-02-12,06:40,Clock In,No Exception
2760,2025-02-12,15:18,Clock Out,No Exception
2760,2025-02-13,08:15,Clock In,No Exception
2760,2025-02-13,16:11,Clock Out,No Exception
