EmpID,Pay_Period,Work_Date,Hours_Worked,Hourly_Rate,Gross_Pay
1227,2025-01,2025-01-01,7.57,38,287.66
1227,2025-01,2025-01-02,9.33,38,354.54
1227,2025-01,2025-01-03,8.47,38,321.86
1227,2025-01,2025-01-06,7.88,38,299.44
1227,2025-01,2025-01-07,7.95,38,302.1
1227,2025-01,2025-01-08,8.18,38,310.84
1227,2025-01,2025-01-09,7.8,38,296.4
1227,2025-01,2025-01-10,7.92,38,300.96
1227,2025-01,2025-01-11,9.12,38,346.56
1227,2025-01,2025-01-13,9.97,38,378.86
1227,2025-01,2025-01-14,8.23,38,312.74
1227,2025-01,2025-01-15,8.1,38,307.8
1227,2025-01,2025-01-16,9.68,38,367.84
1227,2025-01,2025-01-17,7.57,38,287.66
1227,2025-01,2025-01-20,9.17,38,348.46
1227,2025-01,2025-01-21,9.07,38,344.66
1227,2025-01,2025-01-22,9.18,38,348.84
1227,2025-01,2025-01-23,8.73,38,331.74
1227,2025-01,2025-01-24,8.52,38,323.76
1227,2025-01,2025-01-27,9.93,38,377.34
1227,2025-01,2025-01-28,7.85,38,298.3
1227,2025-01,2025-01-29,7.95,38,302.1
1227,2025-01,2025-01-30,9.12,38,346.56
1227,2025-01,2025-01-31,8.12,38,308.56
1227,2025-01,2025-02-03,8.57,38,325.66
1227,2025-01,2025-02-04,9.23,38,350.74
1227,2025-01,2025-02-05,7.63,38,289.94
1227,2025-01,2025-02-06,9.02,38,342.76
1227,2025-01,2025-02-07,8.57,38,325.66
1227,2025-01,2025-02-10,8.35,38,317.3
1227,2025-01,2025-02-11,8.58,38,326.04
1227,2025-01,2025-02-12,7.55,38,286.9
1227,2025-01,2025-02-13,9.35,38,355.3
1227,2025-01,2025-02-14,9.33,38,354.54
1227,2025-01,2025-02-17,8.55,38,324.9
1227,2025-01,2025-02-18,9.7,38,368.6
1227,2025-01,2025-02-19,7.73,38,293.74
1227,2025-01,2025-02-20,9.6,38,364.8
1227,2025-01,2025-02-21,8.35,38,317.3
1227,2025-01,2025-02-24,7.62,38,289.56
1227,2025-01,2025-02-25,9.67,38,367.46
1227,2025-01,2025-02-26,8.78,38,333.64
1227,2025-01,2025-02-27,8.18,38,310.84
1227,2025-01,2025-02-28,9.27,38,352.26
1254,2025-01,2025-01-01,7.67,32,245.44
1254,2025-01,2025-01-02,9.83,32,314.56
1254,2025-01,2025-01-03,9.32,32,298.24
1254,2025-01,2025-01-06,8.5,32,272.0
1254,2025-01,2025-01-07,9.18,32,293.76
1254,2025-01,2025-01-08,8.82,32,282.24
1254,2025-01,2025-01-09,8.57,32,274.24
1254,2025-01,2025-01-10,7.6,32,243.2
1254,2025-01,2025-01-12,7.82,32,250.24
1254,2025-01,2025-01-14,8.85,32,283.2
1254,2025-01,2025-01-15,7.92,32,253.44
1254,2025-01,2025-01-16,8.95,32,286.4
1254,2025-01,2025-01-17,8.92,32,285.44
1254,2025-01,2025-01-20,9.25,32,296.0
1254,2025-01,2025-01-21,9.38,32,300.16
1254,2025-01,2025-01-22,8.62,32,275.84
1254,2025-01,2025-01-23,7.78,32,248.96
1254,2025-01,2025-01-24,8.47,32,271.04
1254,2025-01,2025-01-27,7.68,32,245.76
1254,2025-01,2025-01-28,7.93,32,253.76
1254,2025-01,2025-01-29,8.3,32,265.6
1254,2025-01,2025-01-30,8.37,32,267.84
1254,2025-01,2025-01-31,8.28,32,264.96
1254,2025-01,2025-02-03,8.28,32,264.96
1254,2025-01,2025-02-04,7.82,32,250.24
1254,2025-01,2025-02-05,8.32,32,266.24
1254,2025-01,2025-02-06,9.5,32,304.0
1254,2025-01,2025-02-07,9.3,32,297.6
1254,2025-01,2025-02-09,8.1,32,259.2
1254,2025-01,2025-02-10,8.48,32,271.36
1254,2025-01,2025-02-11,9.93,32,317.76
1254,2025-01,2025-02-12,8.23,32,263.36
1254,2025-01,2025-02-13,8.62,32,275.84
1254,2025-01,2025-02-14,7.62,32,243.84
1254,2025-01,2025-02-16,9.8,32,313.6
1254,2025-01,2025-02-17,7.55,32,241.6
1254,2025-01,2025-02-18,8.67,32,277.44
1254,2025-01,2025-02-19,8.6,32,275.2
1254,2025-01,2025-02-20,8.98,32,287.36
1254,2025-01,2025-02-21,8.2,32,262.4
1254,2025-01,2025-02-22,8.32,32,266.24
1254,2025-01,2025-02-24,8.37,32,267.84
1254,2025-01,2025-02-25,9.22,32,295.04
1254,2025-01,2025-02-26,9.45,32,302.4
1254,2025-01,2025-02-27,8.48,32,271.36
1254,2025-01,2025-02-28,8.93,32,285.76
1271,2025-01,2025-01-01,8.27,28,231.56
1271,2025-01,2025-01-02,8.17,28,228.76
1271,2025-01,2025-01-03,8.25,28,231.0
1271,2025-01,2025-01-06,8.8,28,246.4
1271,2025-01,2025-01-07,9.12,28,255.36
1271,2025-01,2025-01-08,8.0,28,224.0
1271,2025-01,2025-01-09,9.8,28,274.4
1271,2025-01,2025-01-10,9.57,28,267.96
1271,2025-01,2025-01-13,8.05,28,225.4
1271,2025-01,2025-01-14,8.08,28,226.24
1271,2025-01,2025-01-15,8.05,28,225.4
1271,2025-01,2025-01-16,8.72,28,244.16
1271,2025-01,2025-01-17,9.3,28,260.4
1271,2025-01,2025-01-20,9.85,28,275.8
1271,2025-01,2025-01-21,7.75,28,217.0
1271,2025-01,2025-01-22,8.65,28,242.2
1271,2025-01,2025-01-23,9.2,28,257.6
1271,2025-01,2025-01-24,9.88,28,276.64
1271,2025-01,2025-01-27,8.35,28,233.8
1271,2025-01,2025-01-28,8.17,28,228.76
1271,2025-01,2025-01-29,9.13,28,255.64
1271,2025-01,2025-01-30,7.65,28,214.2
1271,2025-01,2025-01-31,8.4,28,235.2
1271,2025-01,2025-02-03,8.45,28,236.6
1271,2025-01,2025-02-04,8.68,28,243.04
1271,2025-01,2025-02-05,9.73,28,272.44
1271,2025-01,2025-02-06,8.38,28,234.64
1271,2025-01,2025-02-07,7.67,28,214.76
1271,2025-01,2025-02-10,8.47,28,237.16
1271,2025-01,2025-02-11,9.22,28,258.16
1271,2025-01,2025-02-12,7.63,28,213.64
1271,2025-01,2025-02-13,7.98,28,223.44
1271,2025-01,2025-02-14,9.8,28,274.4
1271,2025-01,2025-02-16,9.68,28,271.04
1271,2025-01,2025-02-17,9.28,28,259.84
1271,2025-01,2025-02-18,8.18,28,229.04
1271,2025-01,2025-02-19,8.32,28,232.96
1271,2025-01,2025-02-20,9.27,28,259.56
1271,2025-01,2025-02-21,7.97,28,223.16
1271,2025-01,2025-02-24,8.65,28,242.2
1271,2025-01,2025-02-25,9.1,28,254.8
1271,2025-01,2025-02-26,8.92,28,249.76
1271,2025-01,2025-02-27,8.68,28,243.04
1271,2025-01,2025-02-28,9.82,28,274.96
1338,2025-01,2025-01-01,8.25,38,313.5
1338,2025-01,2025-01-02,9.83,38,373.54
1338,2025-01,2025-01-03,9.0,38,342.0
1338,2025-01,2025-01-06,9.0,38,342.0
1338,2025-01,2025-01-07,8.97,38,340.86
1338,2025-01,2025-01-08,9.53,38,362.14
1338,2025-01,2025-01-09,8.85,38,336.3
1338,2025-01,2025-01-10,7.62,38,289.56
1338,2025-01,2025-01-13,9.88,38,375.44
1338,2025-01,2025-01-14,7.85,38,298.3
1338,2025-01,2025-01-15,8.42,38,319.96
1338,2025-01,2025-01-16,9.43,38,358.34
1338,2025-01,2025-01-17,8.3,38,315.4
1338,2025-01,2025-01-20,9.18,38,348.84
1338,2025-01,2025-01-21,8.88,38,337.44
1338,2025-01,2025-01-22,8.93,38,339.34
1338,2025-01,2025-01-23,9.58,38,364.04
1338,2025-01,2025-01-24,8.67,38,329.46
1338,2025-01,2025-01-27,8.3,38,315.4
1338,2025-01,2025-01-28,8.82,38,335.16
1338,2025-01,2025-01-29,8.42,38,319.96
1338,2025-01,2025-01-30,9.6,38,364.8
1338,2025-01,2025-01-31,9.15,38,347.7
1338,2025-01,2025-02-03,8.75,38,332.5
1338,2025-01,2025-02-04,7.7,38,292.6
1338,2025-01,2025-02-05,7.7,38,292.6
1338,2025-01,2025-02-06,7.65,38,290.7
1338,2025-01,2025-02-07,8.0,38,304.0
1338,2025-01,2025-02-10,9.88,38,375.44
1338,2025-01,2025-02-11,8.65,38,328.7
1338,2025-01,2025-02-12,9.98,38,379.24
1338,2025-01,2025-02-13,9.18,38,348.84
1338,2025-01,2025-02-14,9.83,38,373.54
1338,2025-01,2025-02-17,8.82,38,335.16
1338,2025-01,2025-02-18,9.5,38,361.0
1338,2025-01,2025-02-19,7.53,38,286.14
1338,2025-01,2025-02-20,8.85,38,336.3
1338,2025-01,2025-02-21,9.28,38,352.64
1338,2025-01,2025-02-22,8.45,38,321.1
1338,2025-01,2025-02-24,8.67,38,329.46
1338,2025-01,2025-02-25,9.6,38,364.8
1338,2025-01,2025-02-26,8.65,38,328.7
1338,2025-01,2025-02-27,9.75,38,370.5
1338,2025-01,2025-02-28,8.93,38,339.34
1353,2025-01,2025-01-01,8.62,28,241.36
1353,2025-01,2025-01-02,9.97,28,279.16
1353,2025-01,2025-01-03,7.62,28,213.36
1353,2025-01,2025-01-04,8.35,28,233.8
1353,2025-01,2025-01-06,9.83,28,275.24
1353,2025-01,2025-01-07,9.15,28,256.2
1353,2025-01,2025-01-08,8.32,28,232.96
1353,2025-01,2025-01-09,8.1,28,226.8
1353,2025-01,2025-01-10,8.17,28,228.76
1353,2025-01,2025-01-13,8.9,28,249.2
1353,2025-01,2025-01-14,7.92,28,221.76
1353,2025-01,2025-01-15,7.62,28,213.36
1353,2025-01,2025-01-16,9.47,28,265.16
1353,2025-01,2025-01-17,7.52,28,210.56
1353,2025-01,2025-01-19,9.67,28,270.76
1353,2025-01,2025-01-20,9.92,28,277.76
1353,2025-01,2025-01-21,8.18,28,229.04
1353,2025-01,2025-01-22,9.72,28,272.16
1353,2025-01,2025-01-23,9.08,28,254.24
1353,2025-01,2025-01-24,9.05,28,253.4
1353,2025-01,2025-01-27,9.75,28,273.0
1353,2025-01,2025-01-28,9.62,28,269.36
1353,2025-01,2025-01-29,9.13,28,255.64
1353,2025-01,2025-01-30,9.18,28,257.04
1353,2025-01,2025-01-31,9.33,28,261.24
1353,2025-01,2025-02-03,9.52,28,266.56
1353,2025-01,2025-02-04,9.55,28,267.4
1353,2025-01,2025-02-05,9.1,28,254.8
1353,2025-01,2025-02-06,9.68,28,271.04
1353,2025-01,2025-02-07,8.98,28,251.44
1353,2025-01,2025-02-10,8.13,28,227.64
1353,2025-01,2025-02-11,8.6,28,240.8
1353,2025-01,2025-02-12,9.35,28,261.8
1353,2025-01,2025-02-13,9.57,28,267.96
1353,2025-01,2025-02-14,9.07,28,253.96
1353,2025-01,2025-02-18,8.2,28,229.6
1353,2025-01,2025-02-19,7.57,28,211.96
1353,2025-01,2025-02-20,8.85,28,247.8
1353,2025-01,2025-02-21,9.78,28,273.84
1353,2025-01,2025-02-24,7.55,28,211.4
1353,2025-01,2025-02-25,9.08,28,254.24
1353,2025-01,2025-02-26,9.22,28,258.16
1353,2025-01,2025-02-27,8.17,28,228.76
1353,2025-01,2025-02-28,8.37,28,234.36
1377,2025-01,2025-01-01,9.55,28,267.4
1377,2025-01,2025-01-02,9.97,28,279.16
1377,2025-01,2025-01-03,7.68,28,215.04
1377,2025-01,2025-01-06,9.67,28,270.76
1377,2025-01,2025-01-07,8.6,28,240.8
1377,2025-01,2025-01-08,9.77,28,273.56
1377,2025-01,2025-01-09,9.08,28,254.24
1377,2025-01,2025-01-10,8.08,28,226.24
1377,2025-01,2025-01-13,9.28,28,259.84
1377,2025-01,2025-01-14,8.35,28,233.8
1377,2025-01,2025-01-15,8.67,28,242.76
1377,2025-01,2025-01-16,7.85,28,219.8
1377,2025-01,2025-01-17,9.72,28,272.16
1377,2025-01,2025-01-20,10.0,28,280.0
1377,2025-01,2025-01-21,8.07,28,225.96
1377,2025-01,2025-01-22,8.08,28,226.24
1377,2025-01,2025-01-23,7.68,28,215.04
1377,2025-01,2025-01-24,8.92,28,249.76
1377,2025-01,2025-01-27,7.55,28,211.4
1377,2025-01,2025-01-28,8.15,28,228.2
1377,2025-01,2025-01-29,9.77,28,273.56
1377,2025-01,2025-01-30,9.23,28,258.44
1377,2025-01,2025-01-31,9.12,28,255.36
1377,2025-01,2025-02-03,9.45,28,264.6
1377,2025-01,2025-02-04,8.65,28,242.2
1377,2025-01,2025-02-05,7.73,28,216.44
1377,2025-01,2025-02-06,9.73,28,272.44
1377,2025-01,2025-02-07,7.65,28,214.2
1377,2025-01,2025-02-08,7.98,28,223.44
1377,2025-01,2025-02-10,9.4,28,263.2
1377,2025-01,2025-02-11,8.92,28,249.76
1377,2025-01,2025-02-12,8.33,28,233.24
1377,2025-01,2025-02-13,7.65,28,214.2
1377,2025-01,2025-02-14,9.0,28,252.0
1377,2025-01,2025-02-17,8.95,28,250.6
1377,2025-01,2025-02-18,8.7,28,243.6
1377,2025-01,2025-02-19,9.0,28,252.0
1377,2025-01,2025-02-20,8.57,28,239.96
1377,2025-01,2025-02-21,8.75,28,245.0
1377,2025-01,2025-02-24,8.1,28,226.8
1377,2025-01,2025-02-25,8.97,28,251.16
1377,2025-01,2025-02-26,8.78,28,245.84
1377,2025-01,2025-02-27,8.17,28,228.76
1377,2025-01,2025-02-28,8.42,28,235.76
1377,2025-01,2025-03-01,8.15,28,228.2
1378,2025-01,2025-01-01,9.65,38,366.7
1378,2025-01,2025-01-02,9.05,38,343.9
1378,2025-01,2025-01-03,8.28,38,314.64
1378,2025-01,2025-01-05,7.72,38,293.36
1378,2025-01,2025-01-06,9.07,38,344.66
1378,2025-01,2025-01-07,8.78,38,333.64
1378,2025-01,2025-01-08,8.72,38,331.36
1378,2025-01,2025-01-09,9.98,38,379.24
1378,2025-01,2025-01-10,9.02,38,342.76
1378,2025-01,2025-01-13,7.58,38,288.04
1378,2025-01,2025-01-14,9.93,38,377.34
1378,2025-01,2025-01-15,9.22,38,350.36
1378,2025-01,2025-01-16,7.7,38,292.6
1378,2025-01,2025-01-17,9.77,38,371.26
1378,2025-01,2025-01-18,9.5,38,361.0
1378,2025-01,2025-01-20,8.3,38,315.4
1378,2025-01,2025-01-21,9.45,38,359.1
1378,2025-01,2025-01-22,9.17,38,348.46
1378,2025-01,2025-01-23,9.68,38,367.84
1378,2025-01,2025-01-24,9.23,38,350.74
1378,2025-01,2025-01-25,9.35,38,355.3
1378,2025-01,2025-01-27,8.02,38,304.76
1378,2025-01,2025-01-28,8.38,38,318.44
1378,2025-01,2025-01-29,8.62,38,327.56
1378,2025-01,2025-01-30,8.52,38,323.76
1378,2025-01,2025-01-31,8.47,38,321.86
1378,2025-01,2025-02-01,9.5,38,361.0
1378,2025-01,2025-02-03,9.83,38,373.54
1378,2025-01,2025-02-04,8.93,38,339.34
1378,2025-01,2025-02-05,8.47,38,321.86
1378,2025-01,2025-02-06,9.85,38,374.3
1378,2025-01,2025-02-07,9.45,38,359.1
1378,2025-01,2025-02-09,8.57,38,325.66
1378,2025-01,2025-02-10,9.63,38,365.94
1378,2025-01,2025-02-12,8.0,38,304.0
1378,2025-01,2025-02-13,9.5,38,361.0
1378,2025-01,2025-02-14,8.97,38,340.86
1378,2025-01,2025-02-16,8.57,38,325.66
1378,2025-01,2025-02-17,7.8,38,296.4
1378,2025-01,2025-02-18,8.78,38,333.64
1378,2025-01,2025-02-19,7.5,38,285.0
1378,2025-01,2025-02-20,8.92,38,338.96
1378,2025-01,2025-02-21,7.77,38,295.26
1378,2025-01,2025-02-22,9.7,38,368.6
1378,2025-01,2025-02-24,8.53,38,324.14
1378,2025-01,2025-02-25,8.18,38,310.84
1378,2025-01,2025-02-26,8.75,38,332.5
1378,2025-01,2025-02-27,9.3,38,353.4
1378,2025-01,2025-02-28,9.03,38,343.14
1391,2025-01,2025-01-01,7.93,28,222.04
1391,2025-01,2025-01-02,8.17,28,228.76
1391,2025-01,2025-01-03,9.35,28,261.8
1391,2025-01,2025-01-05,9.37,28,262.36
1391,2025-01,2025-01-06,7.92,28,221.76
1391,2025-01,2025-01-07,9.4,28,263.2
1391,2025-01,2025-01-08,9.92,28,277.76
1391,2025-01,2025-01-09,8.88,28,248.64
1391,2025-01,2025-01-10,9.92,28,277.76
1391,2025-01,2025-01-12,8.48,28,237.44
1391,2025-01,2025-01-13,9.78,28,273.84
1391,2025-01,2025-01-14,8.1,28,226.8
1391,2025-01,2025-01-15,7.68,28,215.04
1391,2025-01,2025-01-16,8.98,28,251.44
1391,2025-01,2025-01-17,8.75,28,245.0
1391,2025-01,2025-01-19,7.52,28,210.56
1391,2025-01,2025-01-20,9.65,28,270.2
1391,2025-01,2025-01-21,7.63,28,213.64
1391,2025-01,2025-01-22,10.0,28,280.0
1391,2025-01,2025-01-23,7.55,28,211.4
1391,2025-01,2025-01-24,9.2,28,257.6
1391,2025-01,2025-01-27,7.6,28,212.8
1391,2025-01,2025-01-28,9.12,28,255.36
1391,2025-01,2025-01-29,8.4,28,235.2
1391,2025-01,2025-01-30,7.72,28,216.16
1391,2025-01,2025-01-31,7.85,28,219.8
1391,2025-01,2025-02-03,7.52,28,210.56
1391,2025-01,2025-02-04,9.68,28,271.04
1391,2025-01,2025-02-05,8.35,28,233.8
1391,2025-01,2025-02-06,8.28,28,231.84
1391,2025-01,2025-02-07,8.18,28,229.04
1391,2025-01,2025-02-10,7.92,28,221.76
1391,2025-01,2025-02-11,8.63,28,241.64
1391,2025-01,2025-02-12,7.92,28,221.76
1391,2025-01,2025-02-13,8.98,28,251.44
1391,2025-01,2025-02-14,8.5,28,238.0
1391,2025-01,2025-02-16,7.73,28,216.44
1391,2025-01,2025-02-17,8.67,28,242.76
1391,2025-01,2025-02-18,9.92,28,277.76
1391,2025-01,2025-02-19,8.02,28,224.56
1391,2025-01,2025-02-20,8.72,28,244.16
1391,2025-01,2025-02-21,8.18,28,229.04
1391,2025-01,2025-02-22,8.58,28,240.24
1391,2025-01,2025-02-24,9.57,28,267.96
1391,2025-01,2025-02-25,8.47,28,237.16
1391,2025-01,2025-02-26,7.6,28,212.8
1391,2025-01,2025-02-27,9.55,28,267.4
1391,2025-01,2025-02-28,10.0,28,280.0
1392,2025-01,2025-01-01,8.93,28,250.04
1392,2025-01,2025-01-02,9.02,28,252.56
1392,2025-01,2025-01-03,8.0,28,224.0
1392,2025-01,2025-01-06,8.15,28,228.2
1392,2025-01,2025-01-07,8.25,28,231.0
1392,2025-01,2025-01-08,8.77,28,245.56
1392,2025-01,2025-01-09,8.08,28,226.24
1392,2025-01,2025-01-10,9.8,28,274.4
1392,2025-01,2025-01-13,7.55,28,211.4
1392,2025-01,2025-01-14,9.12,28,255.36
1392,2025-01,2025-01-15,8.85,28,247.8
1392,2025-01,2025-01-16,9.85,28,275.8
1392,2025-01,2025-01-17,9.77,28,273.56
1392,2025-01,2025-01-18,9.45,28,264.6
1392,2025-01,2025-01-19,9.62,28,269.36
1392,2025-01,2025-01-20,8.18,28,229.04
1392,2025-01,2025-01-21,9.2,28,257.6
1392,2025-01,2025-01-22,9.75,28,273.0
1392,2025-01,2025-01-23,9.22,28,258.16
1392,2025-01,2025-01-24,8.73,28,244.44
1392,2025-01,2025-01-27,8.0,28,224.0
1392,2025-01,2025-01-28,8.68,28,243.04
1392,2025-01,2025-01-29,9.5,28,266.0
1392,2025-01,2025-01-30,9.32,28,260.96
1392,2025-01,2025-01-31,7.6,28,212.8
1392,2025-01,2025-02-01,8.67,28,242.76
1392,2025-01,2025-02-02,9.4,28,263.2
1392,2025-01,2025-02-03,8.45,28,236.6
1392,2025-01,2025-02-04,8.52,28,238.56
1392,2025-01,2025-02-05,9.62,28,269.36
1392,2025-01,2025-02-06,9.0,28,252.0
1392,2025-01,2025-02-07,7.87,28,220.36
1392,2025-01,2025-02-10,10.0,28,280.0
1392,2025-01,2025-02-11,8.15,28,228.2
1392,2025-01,2025-02-12,9.07,28,253.96
1392,2025-01,2025-02-13,9.2,28,257.6
1392,2025-01,2025-02-14,8.5,28,238.0
1392,2025-01,2025-02-17,8.33,28,233.24
1392,2025-01,2025-02-18,8.47,28,237.16
1392,2025-01,2025-02-19,9.88,28,276.64
1392,2025-01,2025-02-20,9.15,28,256.2
1392,2025-01,2025-02-21,8.58,28,240.24
1392,2025-01,2025-02-23,8.57,28,239.96
1392,2025-01,2025-02-24,8.33,28,233.24
1392,2025-01,2025-02-25,9.53,28,266.84
1392,2025-01,2025-02-26,9.05,28,253.4
1392,2025-01,2025-02-27,7.78,28,217.84
1392,2025-01,2025-02-28,8.77,28,245.56
1392,2025-01,2025-03-01,9.38,28,262.64
1396,2025-01,2025-01-01,8.87,28,248.36
1396,2025-01,2025-01-02,9.6,28,268.8
1396,2025-01,2025-01-03,8.62,28,241.36
1396,2025-01,2025-01-06,9.63,28,269.64
1396,2025-01,2025-01-07,7.72,28,216.16
1396,2025-01,2025-01-08,7.53,28,210.84
1396,2025-01,2025-01-09,9.43,28,264.04
1396,2025-01,2025-01-10,9.95,28,278.6
1396,2025-01,2025-01-13,9.07,28,253.96
1396,2025-01,2025-01-14,8.0,28,224.0
1396,2025-01,2025-01-15,7.62,28,213.36
1396,2025-01,2025-01-16,8.57,28,239.96
1396,2025-01,2025-01-17,9.65,28,270.2
1396,2025-01,2025-01-18,10.0,28,280.0
1396,2025-01,2025-01-20,7.83,28,219.24
1396,2025-01,2025-01-21,7.78,28,217.84
1396,2025-01,2025-01-22,7.95,28,222.6
1396,2025-01,2025-01-23,9.15,28,256.2
1396,2025-01,2025-01-24,9.1,28,254.8
1396,2025-01,2025-01-27,9.45,28,264.6
1396,2025-01,2025-01-28,9.23,28,258.44
1396,2025-01,2025-01-29,9.9,28,277.2
1396,2025-01,2025-01-30,8.87,28,248.36
1396,2025-01,2025-01-31,7.78,28,217.84
1396,2025-01,2025-02-03,8.22,28,230.16
1396,2025-01,2025-02-04,8.32,28,232.96
1396,2025-01,2025-02-05,7.63,28,213.64
1396,2025-01,2025-02-06,9.75,28,273.0
1396,2025-01,2025-02-07,9.72,28,272.16
1396,2025-01,2025-02-08,9.38,28,262.64
1396,2025-01,2025-02-09,9.58,28,268.24
1396,2025-01,2025-02-10,9.35,28,261.8
1396,2025-01,2025-02-11,9.0,28,252.0
1396,2025-01,2025-02-12,8.5,28,238.0
1396,2025-01,2025-02-13,8.97,28,251.16
1396,2025-01,2025-02-14,7.72,28,216.16
1396,2025-01,2025-02-17,9.38,28,262.64
1396,2025-01,2025-02-18,9.4,28,263.2
1396,2025-01,2025-02-19,9.88,28,276.64
1396,2025-01,2025-02-20,7.67,28,214.76
1396,2025-01,2025-02-21,8.17,28,228.76
1396,2025-01,2025-02-24,8.87,28,248.36
1396,2025-01,2025-02-25,7.68,28,215.04
1396,2025-01,2025-02-26,9.13,28,255.64
1396,2025-01,2025-02-27,8.02,28,224.56
1396,2025-01,2025-02-28,8.37,28,234.36
1402,2025-01,2025-01-01,8.22,32,263.04
1402,2025-01,2025-01-02,9.9,32,316.8
1402,2025-01,2025-01-03,8.73,32,279.36
1402,2025-01,2025-01-06,9.28,32,296.96
1402,2025-01,2025-01-07,8.95,32,286.4
1402,2025-01,2025-01-08,8.27,32,264.64
1402,2025-01,2025-01-09,9.0,32,288.0
1402,2025-01,2025-01-10,9.27,32,296.64
1402,2025-01,2025-01-11,9.27,32,296.64
1402,2025-01,2025-01-13,9.72,32,311.04
1402,2025-01,2025-01-14,7.55,32,241.6
1402,2025-01,2025-01-15,8.37,32,267.84
1402,2025-01,2025-01-16,8.1,32,259.2
1402,2025-01,2025-01-17,9.75,32,312.0
1402,2025-01,2025-01-18,9.0,32,288.0
1402,2025-01,2025-01-19,9.9,32,316.8
1402,2025-01,2025-01-20,8.33,32,266.56
1402,2025-01,2025-01-21,9.12,32,291.84
1402,2025-01,2025-01-22,8.67,32,277.44
1402,2025-01,2025-01-23,9.13,32,292.16
1402,2025-01,2025-01-24,8.63,32,276.16
1402,2025-01,2025-01-27,8.13,32,260.16
1402,2025-01,2025-01-28,9.88,32,316.16
1402,2025-01,2025-01-29,7.55,32,241.6
1402,2025-01,2025-01-30,7.75,32,248.0
1402,2025-01,2025-01-31,7.67,32,245.44
1402,2025-01,2025-02-03,9.22,32,295.04
1402,2025-01,2025-02-04,7.88,32,252.16
1402,2025-01,2025-02-05,8.42,32,269.44
1402,2025-01,2025-02-06,9.25,32,296.0
1402,2025-01,2025-02-07,8.07,32,258.24
1402,2025-01,2025-02-10,7.75,32,248.0
1402,2025-01,2025-02-11,7.77,32,248.64
1402,2025-01,2025-02-12,8.98,32,287.36
1402,2025-01,2025-02-13,7.93,32,253.76
1402,2025-01,2025-02-14,9.1,32,291.2
1402,2025-01,2025-02-16,8.32,32,266.24
1402,2025-01,2025-02-17,9.95,32,318.4
1402,2025-01,2025-02-18,7.63,32,244.16
1402,2025-01,2025-02-19,9.02,32,288.64
1402,2025-01,2025-02-20,8.83,32,282.56
1402,2025-01,2025-02-21,9.12,32,291.84
1402,2025-01,2025-02-24,9.7,32,310.4
1402,2025-01,2025-02-25,8.95,32,286.4
1402,2025-01,2025-02-26,9.88,32,316.16
1402,2025-01,2025-02-27,7.58,32,242.56
1402,2025-01,2025-02-28,8.73,32,279.36
1405,2025-01,2025-01-01,9.38,28,262.64
1405,2025-01,2025-01-02,8.22,28,230.16
1405,2025-01,2025-01-03,8.9,28,249.2
1405,2025-01,2025-01-06,9.53,28,266.84
1405,2025-01,2025-01-07,9.0,28,252.0
1405,2025-01,2025-01-08,8.67,28,242.76
1405,2025-01,2025-01-09,7.6,28,212.8
1405,2025-01,2025-01-10,9.87,28,276.36
1405,2025-01,2025-01-11,8.42,28,235.76
1405,2025-01,2025-01-13,9.73,28,272.44
1405,2025-01,2025-01-14,9.67,28,270.76
1405,2025-01,2025-01-15,8.43,28,236.04
1405,2025-01,2025-01-16,8.47,28,237.16
1405,2025-01,2025-01-17,9.73,28,272.44
1405,2025-01,2025-01-20,7.8,28,218.4
1405,2025-01,2025-01-21,8.62,28,241.36
1405,2025-01,2025-01-22,9.18,28,257.04
1405,2025-01,2025-01-23,9.13,28,255.64
1405,2025-01,2025-01-24,8.53,28,238.84
1405,2025-01,2025-01-26,8.08,28,226.24
1405,2025-01,2025-01-27,8.8,28,246.4
1405,2025-01,2025-01-28,8.27,28,231.56
1405,2025-01,2025-01-29,8.43,28,236.04
1405,2025-01,2025-01-30,7.83,28,219.24
1405,2025-01,2025-01-31,8.72,28,244.16
1405,2025-01,2025-02-01,7.58,28,212.24
1405,2025-01,2025-02-02,9.43,28,264.04
1405,2025-01,2025-02-03,8.98,28,251.44
1405,2025-01,2025-02-04,8.4,28,235.2
1405,2025-01,2025-02-05,8.48,28,237.44
1405,2025-01,2025-02-06,9.18,28,257.04
1405,2025-01,2025-02-07,9.13,28,255.64
1405,2025-01,2025-02-10,8.08,28,226.24
1405,2025-01,2025-02-11,8.2,28,229.6
1405,2025-01,2025-02-12,7.72,28,216.16
1405,2025-01,2025-02-13,9.95,28,278.6
1405,2025-01,2025-02-14,8.43,28,236.04
1405,2025-01,2025-02-17,8.85,28,247.8
1405,2025-01,2025-02-18,9.47,28,265.16
1405,2025-01,2025-02-19,8.25,28,231.0
1405,2025-01,2025-02-20,9.02,28,252.56
1405,2025-01,2025-02-21,9.32,28,260.96
1405,2025-01,2025-02-23,9.2,28,257.6
1405,2025-01,2025-02-24,8.2,28,229.6
1405,2025-01,2025-02-25,9.77,28,273.56
1405,2025-01,2025-02-26,7.97,28,223.16
1405,2025-01,2025-02-27,9.3,28,260.4
1405,2025-01,2025-02-28,7.6,28,212.8
1427,2025-01,2025-01-01,9.02,28,252.56
1427,2025-01,2025-01-02,7.88,28,220.64
1427,2025-01,2025-01-03,9.43,28,264.04
1427,2025-01,2025-01-06,7.68,28,215.04
